,molecule_chembl_id,IC50,units,smiles,pIC50
895,CHEMBL3219348,6.26,nM,C=CC(=O)Nc1cccc(N2C(=O)CN(Cc3ccccc3)C(=O)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,8.20342566678957
896,CHEMBL590878,6.27,nM,Oc1cc(O)c2cc(O)c(-c3cc(O)c(O)c(O)c3)[o+]c2c1.[Cl-],8.202732459169283
897,CHEMBL3966129,6.3,nM,Clc1ccc(C(/C=C/c2ccccc2)=N\Nc2nncc3ccccc23)cc1,8.200659450546418
898,CHEMBL4282688,6.3,nM,C=C=CC(=O)Nc1cc(Nc2ncc(OC)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,8.200659450546418
899,CHEMBL3930762,6.4,nM,Cc1ccc(Oc2ccc(Nc3ncnc4ccc(-c5cn(CCCCCC(=O)NO)nn5)cc34)cc2C)cn1,8.193820026016112
900,CHEMBL162719,6.4,nM,CN1CCN(c2cc3c(Nc4cccc(Br)c4)ncnc3cn2)CC1,8.193820026016112
901,CHEMBL329867,6.4,nM,COc1cc2ncnc(Nc3cncc4ccccc34)c2cc1OC,8.193820026016112
902,CHEMBL3622679,6.4,nM,C#Cc1cccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)/C=C/CNC(C)C)cc23)c1,8.193820026016112
903,CHEMBL3655354,6.4,nM,CC(C)N(C)C/C=C/C(=O)N1CCc2c(sc3ncc(C#N)c(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)C1,8.193820026016112
904,CHEMBL4079658,6.4,nM,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CC[N+](C)(C)[O-],8.193820026016112
905,CHEMBL4250210,6.4,nM,CNc1ccc(N(C)c2ncnc3occ(C)c23)cc1,8.193820026016112
906,CHEMBL1090364,6.4,nM,O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc4c(c3)CCNC4)n2)c1,8.193820026016112
907,CHEMBL3680373,6.44,nM,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCF,8.191114132640188
908,CHEMBL4101719,6.47,nM,OCCCc1nc(-c2ccc(F)cc2)c(-c2ccnc3[nH]c(-c4ccccc4)cc23)[nH]1,8.1890957193313
909,CHEMBL3983586,6.5,nM,Cc1ccc(C(/C=C/c2ccc(F)cc2)=N\Nc2nncc3ccccc23)cc1,8.187086643357144
910,CHEMBL4129209,6.5,nM,C=CC(=O)N[C@@H]1CCCN(c2nc(Nc3ccccc3)nc3cnc(Nc4ccc(N5CCN(C)CC5)cn4)cc23)C1,8.187086643357144
911,CHEMBL3622666,6.5,nM,O=C(/C=C/CNC1CC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,8.187086643357144
912,CHEMBL63469,6.5,nM,Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1Cl,8.187086643357144
913,CHEMBL69629,6.5,nM,Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,8.187086643357144
914,CHEMBL4457885,6.5,nM,COc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)C1CSSC1,8.187086643357144
915,CHEMBL284326,6.6,nM,C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCN(C)CC1,8.18045606445813
916,CHEMBL1914668,6.6,nM,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(F)cc3)cc12)c1ccccc1,8.18045606445813
917,CHEMBL3623278,6.6,nM,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCOCC1,8.18045606445813
918,CHEMBL3979366,6.6,nM,C=CC(=O)N1CC[C@H](Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)C[C@H]1C(=O)NCCN(C)C,8.18045606445813
919,CHEMBL4534611,6.6,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCNCCNCCNCC1,8.18045606445813
920,CHEMBL3357634,6.67,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C(F)=C/CN(C)C,8.175874166083451
921,CHEMBL3950630,6.7,nM,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3nncc4ccccc34)cc2)n1,8.173925197299173
922,CHEMBL2148050,6.7,nM,CS(=O)(=O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(Cl)c4)c(Cl)c3)c21,8.173925197299173
923,CHEMBL3751976,6.7,nM,C=CC(=O)Nc1cccc(-n2c(=O)cc(CC)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,8.173925197299173
924,CHEMBL3804868,6.7,nM,CCOc1cc2ncnc(Nc3ccc(C)c(Cl)c3)c2c2c1OCCO2,8.173925197299173
925,CHEMBL4125940,6.8,nM,C=CC(=O)Nc1cccc(-n2c(=O)n(C(C)C)c(=O)c3cnc(Nc4ccc(N5CCN(C)CC5)c(OC)c4)nc32)c1,8.167491087293763
926,CHEMBL4102577,6.8,nM,CCC(=O)Nc1cccc(Nc2cc(-c3[nH]c(SC)nc3-c3ccc(F)cc3)ccn2)c1,8.167491087293763
927,CHEMBL4105442,6.8,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(/C=C/c4ccc(C)cc4C)cc3)ncc2Cl)c1,8.167491087293763
928,CHEMBL4100377,6.8,nM,C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3[nH]c(SC)nc3C3CCC3)ccn2)c1,8.167491087293763
929,CHEMBL3344208,6.8,nM,CN(C)C(CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,8.167491087293763
930,CHEMBL2322330,6.9,nM,O=C(Nc1cccc(Oc2ccc(Nc3ncnc4ccn(CCOCCO)c34)cc2Cl)c1)NC1CCCCC1,8.161150909262744
931,CHEMBL3622668,6.9,nM,O=C(/C=C/CNC1CC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCC(F)(F)F,8.161150909262744
932,CHEMBL3623291,6.9,nM,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)C[C@@H]1C,8.161150909262744
933,CHEMBL3963403,6.9,nM,Fc1ccc(/C=C/C(=N/Nc2nncc3ccccc23)c2ccccc2)cc1,8.161150909262744
934,CHEMBL3939771,6.9,nM,O=C(CCCCCn1cc(-c2ccc3ncnc(Nc4ccc(OCc5nccs5)c(Cl)c4)c3c2)nn1)NO,8.161150909262744
935,CHEMBL2029426,6.95,nM,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccccc4)nc32)c1,8.158015195409886
936,CHEMBL3219132,6.99,nM,C=CC(=O)Nc1cccc(N2C(=O)CN(c3ccccc3)C(=O)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,8.15552282425432
937,CHEMBL3883534,7.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,8.154901959985743
938,CHEMBL3608429,7.0,nM,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cnn(C)c3)c3ncn(C(C)C)c3n2)C[C@H]1F,8.154901959985743
939,CHEMBL1934625,7.0,nM,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#Cc1ccc(CN(C)C)cc1,8.154901959985743
940,CHEMBL2178350,7.0,nM,CN1CCN(c2ccc(Nc3ncc4nc(Nc5ccccc5)n(C5CC5)c4n3)cc2)CC1,8.154901959985743
941,CHEMBL4218154,7.0,nM,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(C)nc3CC)c3ncn(C(C)C)c3n2)C[C@H]1F,8.154901959985743
942,CHEMBL2103842,7.0,nM,C[C@@H]1COC(Nc2ccc3ncnc(Nc4ccc(OCc5nccs5)c(Cl)c4)c3c2)=N1,8.154901959985743
943,CHEMBL3968784,7.0,nM,C=CC(=O)N1CC[C@H](Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)C1,8.154901959985743
944,CHEMBL2087357,7.0,nM,Brc1cccc(Nc2ncnc3cc4c(cc23)OCCSCCO4)c1,8.154901959985743
945,CHEMBL3233787,7.0,nM,O=C(/C=C/CN1CCC(F)(F)CC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,8.154901959985743
946,CHEMBL4440618,7.0,nM,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC(=O)CCl,8.154901959985743
947,CHEMBL3622670,7.0,nM,CC(C)NC/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,8.154901959985743
948,CHEMBL1172843,7.0,nM,C=CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,8.154901959985743
949,CHEMBL3416628,7.0,nM,O=C(Nc1ccc(CN2CCCC2)cc1)c1sc2ncnc3c2c1NC(=O)N3c1ccc(F)c(Cl)c1,8.154901959985743
950,CHEMBL121796,7.0,nM,Clc1cccc(Nc2[nH]cnc3nnc(NCc4ccccc4)c2-3)c1,8.154901959985743
951,CHEMBL57759,7.0,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN(C)C,8.154901959985743
952,CHEMBL475446,7.0,nM,CS(=O)(=O)CCNCc1ccc(-c2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)[nH]1,8.154901959985743
953,CHEMBL3676364,7.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)CCN(CC)CC,8.154901959985743
954,CHEMBL3758762,7.0,nM,C[C@@H](Nc1ncnc2sc(-c3ccc(C(N)=O)cc3)cc12)c1ccccc1,8.154901959985743
955,CHEMBL3787386,7.0,nM,C#CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=C,8.154901959985743
956,CHEMBL2048907,7.0,nM,CC(C)(O)C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21.CS(=O)(=O)O,8.154901959985743
957,CHEMBL3674152,7.0,nM,COc1cc(C(=O)NN2CCN(C)CC2)ccc1Nc1ncc2nc(Nc3ccccc3)n(C(C)C)c2n1,8.154901959985743
958,CHEMBL598610,7.0,nM,COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCCCCC(=O)NO,8.154901959985743
959,CHEMBL3946232,7.0,nM,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1)C1=CCCC1,8.154901959985743
960,CHEMBL496174,7.0,nM,Fc1cccc(COc2ccc(Nc3ncnc4cc(C#C[C@H]5CCCN5)sc34)cc2Cl)c1,8.154901959985743
961,CHEMBL4161938,7.0,nM,Fc1cccc(COc2ccc(Nc3ncnc4cc(OCCCN5CCOCC5)c(OCCCN5CCOCC5)cc34)cc2Cl)c1,8.154901959985743
962,CHEMBL3946396,7.0,nM,COc1cccc(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3o2)c1,8.154901959985743
963,CHEMBL3678947,7.0,nM,CC(C)n1c(Nc2cccc(Br)c2)nc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc21,8.154901959985743
964,CHEMBL255170,7.0,nM,Cc1ccc(Oc2ccc(Nc3ncnc4[nH]nc(OCCN5CCC(O)CC5)c34)cc2Cl)cn1,8.154901959985743
965,CHEMBL3758758,7.0,nM,COC(=O)c1ccc(OC)c(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2)c1,8.154901959985743
966,CHEMBL513418,7.0,nM,NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4cccc(Cl)c4)c3s2)cc1,8.154901959985743
967,CHEMBL311109,7.0,nM,NC(=O)C1CCN(Cc2ccc(-c3cc4ncnc(Nc5ccc6[nH]ccc6c5)c4s3)cc2)CC1,8.154901959985743
968,CHEMBL122245,7.0,nM,COc1ccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,8.154901959985743
969,CHEMBL53850,7.0,nM,CNc1ccc2ncncc2c1,8.154901959985743
970,CHEMBL3290148,7.0,nM,C=CC(=O)NCC(=O)Nc1cccc(Nc2ncc(NC(=O)c3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)cn2)c1,8.154901959985743
971,CHEMBL2048908,7.0,nM,CC(C)(CO)C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21,8.154901959985743
972,CHEMBL3923228,7.0,nM,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCCC1,8.154901959985743
973,CHEMBL3671570,7.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CN1CCCCC1,8.154901959985743
974,CHEMBL3233020,7.0,nM,O=C(/C=C/CN1CC2(COC2)C1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,8.154901959985743
975,CHEMBL3959248,7.0,nM,COCCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN(C)C,8.154901959985743
976,CHEMBL4062178,7.0,nM,Cc1cc(Nc2ncc3c(n2)N([C@H]2CCN(C(=O)CO)C2)C(=O)N(c2ccccc2Cl)C3)ccc1N1CCN(C)CC1,8.154901959985743
977,CHEMBL340508,7.1,nM,NNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.148741651280925
978,CHEMBL597551,7.1,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCC(=O)NO,8.148741651280925
979,CHEMBL3935007,7.1,nM,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(Br)c4)ncnc3cc2OC)CC1,8.148741651280925
980,CHEMBL4237916,7.1,nM,CCCN(c1ccc(OC)cc1)c1ncnc2occ(C)c12,8.148741651280925
981,CHEMBL3357650,7.1,nM,CCOc1cc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(Cl)c3)c2cc1NC(=O)/C(F)=C/CN(C)C,8.148741651280925
982,CHEMBL3623290,7.2,nM,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)C[C@H]1C,8.142667503568731
983,CHEMBL3086106,7.2,nM,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(OC)c4)nc32)C1,8.142667503568731
984,CHEMBL4239716,7.2,nM,CSc1ccc(N(C)c2ncnc3occ(C)c23)cc1,8.142667503568731
985,CHEMBL340399,7.2,nM,Cc1cccc(Nc2ncnc3cc(NCCc4c[nH]cn4)ncc23)c1,8.142667503568731
986,CHEMBL4079768,7.2,nM,C#Cc1cccc(Nc2ncnc3ccc(OCCCOP(N)(=O)N(CCCl)CCCl)cc23)c1,8.142667503568731
987,CHEMBL3612587,7.3,nM,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(Nc4cc(C(=O)OCC)ccc4O)c3cc21,8.136677139879545
988,CHEMBL4105526,7.4,nM,C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3[nH]c(SC)nc3C3CC3)ccn2)c1,8.130768280269024
989,CHEMBL4090083,7.4,nM,NP(=O)(OCCCCOc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)N(CCCl)CCCl,8.130768280269024
990,CHEMBL545315,7.4,nM,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,8.130768280269024
991,CHEMBL129825,7.4,nM,CN(C)CCCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.130768280269024
992,CHEMBL4090582,7.41,nM,CN(C)C/C=C/C(=O)NCc1cccc(-c2nc(-c3ccc(F)cc3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)c1,8.130181792020672
993,CHEMBL4464589,7.5,nM,CCC/C=C\C(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccc(F)cc34)n2)c(OC)cc1N(C)CCN(C)C,8.1249387366083
994,CHEMBL39811,7.5,nM,CN(C)CCN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,8.1249387366083
995,CHEMBL300217,7.6,nM,Nc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,8.119186407719209
996,CHEMBL3910915,7.6,nM,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Br)c(C)c4)ncnc3cc2OC)CC1,8.119186407719209
997,CHEMBL4089951,7.6,nM,CCC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,8.119186407719209
998,CHEMBL4175782,7.7,nM,C=CC(=O)Nc1cc(Nc2nccc(Nc3ccccc3-c3ncn(C)n3)n2)c(OC)cc1N(C)CCN(C)C,8.113509274827518
999,CHEMBL136404,7.7,nM,C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.113509274827518
1000,CHEMBL4290785,7.8,nM,C=CC(=O)Nc1cccc(-n2c(=O)c(=O)n(C(C)C)c3cnc(Nc4ccc(N5CCC(N6CCN(C)CC6)CC5)cc4OC)nc32)c1,8.10790539730952
1001,CHEMBL597752,7.8,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCC(=O)NO,8.10790539730952
1002,CHEMBL4072874,7.8,nM,C=CC(=O)Nc1cccc(-c2c[nH]c3nccc(-c4[nH]c(-c5ccccc5)nc4-c4ccc(F)cc4)c23)c1,8.10790539730952
1003,CHEMBL2048789,7.8,nM,O=C1NCc2ccc(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)cc21,8.10790539730952
1004,CHEMBL3622677,7.9,nM,C#Cc1cccc(Nc2ncnc3cc(OC)c(NC(=O)/C=C/CNC4CC4)cc23)c1,8.102372908709558
1005,CHEMBL357570,7.9,nM,CCNc1cc2sc3c(Nc4cccc(Br)c4)ncnc3c2cc1F.CCO,8.102372908709558
1006,CHEMBL1090350,7.9,nM,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1)c1ccccc1,8.102372908709558
1007,CHEMBL4465497,7.9,nM,COc1cc2c(Nc3ccc(NC(=O)[C@H](c4ccccc4)N4Cc5ccccc5C4=O)cc3F)ncnc2cc1OCC1CCN(C)CC1,8.102372908709558
1008,CHEMBL1914658,8.0,nM,Br.C[C@@H](Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1ccccc1F,8.096910013008056
1009,CHEMBL461967,8.0,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CNC(=O)[C@H]1CCCCN1C,8.096910013008056
1010,CHEMBL3234752,8.0,nM,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1NC(=O)c1cnc2[nH]ccc2c1,8.096910013008056
1011,CHEMBL4548960,8.0,nM,CCC/C=C\C(=O)Nc1cc(Nc2nc(C)cc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,8.096910013008056
1012,CHEMBL1272061,8.0,nM,C=CC(=O)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1,8.096910013008056
1013,CHEMBL461968,8.0,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN(C)[C@@H](C)C(N)=O,8.096910013008056
1014,CHEMBL4578487,8.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCc1cn(Cc2ccccc2)nn1,8.096910013008056
1015,CHEMBL497459,8.0,nM,CN(C)/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,8.096910013008056
1016,CHEMBL207687,8.0,nM,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@@H](C)C(N)=O,8.096910013008056
1017,CHEMBL3965087,8.0,nM,C=CC(=O)N1CC[C@H](Oc2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)C1,8.096910013008056
1018,CHEMBL2087359,8.0,nM,Brc1cccc(Nc2ncnc3cc4c(cc23)OCCCSCCCO4)c1,8.096910013008056
1019,CHEMBL206783,8.0,nM,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCCC[C@@H]1C(N)=O,8.096910013008056
1020,CHEMBL120979,8.0,nM,COc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,8.096910013008056
1021,CHEMBL3671494,8.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C1CC1,8.096910013008056
1022,CHEMBL4205392,8.0,nM,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(C)nc3OC)c3ncn(CC)c3n2)C[C@H]1F,8.096910013008056
1023,CHEMBL473427,8.0,nM,Fc1cccc(COc2ccc(Nc3ncnc4cc(-c5cccs5)sc34)cc2Cl)c1,8.096910013008056
1024,CHEMBL122182,8.0,nM,Oc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,8.096910013008056
1025,CHEMBL3786523,8.0,nM,C=CC(=O)N1C[C@H](COC)[C@@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)C1,8.096910013008056
1026,CHEMBL402553,8.0,nM,Clc1cc(Nc2ncnc3[nH]nc(OCCN4CCCC4)c23)ccc1OCc1ccccn1,8.096910013008056
1027,CHEMBL160846,8.0,nM,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)c(Cl)c4)c3c2)cs1,8.096910013008056
1028,CHEMBL257430,8.0,nM,Clc1cc(Nc2ncnc3[nH]nc(OCCN4CCNCC4)c23)ccc1OCc1ccccn1,8.096910013008056
1029,CHEMBL3786802,8.0,nM,C=CC(=O)N1C[C@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)[C@@H](C(F)(F)F)C1,8.096910013008056
1030,CHEMBL3663929,8.0,nM,C=CC(=O)N1CC[C@@H](Oc2nc(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)cc3)c(C(N)=O)nc2CC)C1,8.096910013008056
1031,CHEMBL3416594,8.0,nM,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2s1,8.096910013008056
1032,CHEMBL266995,8.0,nM,Oc1cc(O)c2c(O)c(-c3cccc(Cl)c3)cnc2c1,8.096910013008056
1033,CHEMBL123189,8.0,nM,COc1cccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,8.096910013008056
1034,CHEMBL255871,8.0,nM,CO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,8.096910013008056
1035,CHEMBL3759356,8.0,nM,C[C@@H](Nc1ncnc2sc(-c3cccc(C(=O)O)c3)cc12)c1ccccc1,8.096910013008056
1036,CHEMBL3676384,8.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)NCC,8.096910013008056
1037,CHEMBL91867,8.0,nM,CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.096910013008056
1038,CHEMBL60826,8.0,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC(O)Cn1ccnc1,8.096910013008056
1039,CHEMBL3897363,8.0,nM,CN1CCN(c2ccc(Nc3ncnc4cc5oc(=O)n(CCOC(=O)CBr)c5cc34)cc2Cl)CC1,8.096910013008056
1040,CHEMBL3233778,8.0,nM,CCN(CC)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,8.096910013008056
1041,CHEMBL2347963,8.0,nM,CN(C)CCC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,8.096910013008056
1042,CHEMBL3647423,8.0,nM,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/[C@H]1CCCN1C,8.096910013008056
1043,CHEMBL56912,8.0,nM,COCCNCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,8.096910013008056
1044,CHEMBL3942228,8.0,nM,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,8.096910013008056
1045,CHEMBL3233776,8.0,nM,O=C(/C=C/CNCc1ncccn1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,8.096910013008056
1046,CHEMBL293090,8.0,nM,CNCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,8.096910013008056
1047,CHEMBL3758951,8.0,nM,C[C@@H](Nc1ncnc2sc(-c3ccc(F)c(C=O)c3)cc12)c1ccccc1,8.096910013008056
1048,CHEMBL4075917,8.1,nM,Cc1n[nH]c2ccc(-c3cc(N[C@@H](CO)c4ccccc4)cnc3-c3ccc(F)cc3O)cc12,8.09151498112135
1049,CHEMBL162053,8.1,nM,CN(C)CCN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.09151498112135
1050,CHEMBL3622649,8.1,nM,C#Cc1cccc(Nc2ncnc3cc(OC4CCN(C)CC4)c(NC(=O)/C=C/CN(C)C)cc23)c1,8.09151498112135
1051,CHEMBL3622643,8.1,nM,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(OCc4ccccn4)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,8.09151498112135
1052,CHEMBL4095271,8.1,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(/C=C/c4ccc(C)cc4C)cc3)ncc2F)c1,8.09151498112135
1053,CHEMBL1243284,8.12,nM,CNC/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCCF,8.090443970758825
1054,CHEMBL1204261,8.17,nM,CCOc1cc2ncnc(Nc3cccc(F)c3)c2cc1OCC.Cl,8.087777943467584
1055,CHEMBL598611,8.2,nM,C#Cc1cccc(Nc2ncnc3cc(OCCCCCCC(=O)NO)c(OC)cc23)c1,8.086186147616283
1056,CHEMBL4586581,8.3,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCNCCNCC1,8.080921907623926
1057,CHEMBL3357654,8.3,nM,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1NC(=O)/C(F)=C/CN(C)C,8.080921907623926
1058,CHEMBL4089892,8.39,nM,OCCCCc1nc(-c2ccc(F)cc2)c(-c2ccnc3[nH]c(-c4ccccc4)cc23)[nH]1,8.0762380391713
1059,CHEMBL129824,8.4,nM,CN(C)CCCCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.075720713938118
1060,CHEMBL4097369,8.4,nM,O=C(Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)c1ccco1,8.075720713938118
